建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸マンション,アトリオ三軒茶屋,東急世田谷線/西太子堂駅 歩3分,西太子堂,16.0,1.2,17.2
賃貸マンション,ＪＲ総武線快速 馬喰町駅 12階建 築1年,ＪＲ総武線快速/馬喰町駅 歩5分,馬喰町,17.8,2.0,19.8
賃貸マンション,ＪＲ山手線 秋葉原駅 15階建 築2年,ＪＲ山手線/秋葉原駅 歩5分,秋葉原,23.5,1.8,25.3
賃貸マンション,コートヒル本郷,都営三田線/春日駅 歩4分,春日,19.0,0.5,19.5
賃貸マンション,シティインデックス神田,都営新宿線/岩本町駅 歩4分,岩本町,14.8,1.2,16.0
賃貸マンション,シティインデックス神田,都営新宿線/岩本町駅 歩4分,岩本町,17.0,1.5,18.5
賃貸マンション,東神田テラスレジデンス,都営新宿線/岩本町駅 歩5分,岩本町,25.8,1.5,27.3
賃貸マンション,東神田テラスレジデンス,都営新宿線/岩本町駅 歩5分,岩本町,26.0,1.5,27.5
賃貸マンション,東神田テラスレジデンス,都営新宿線/岩本町駅 歩5分,岩本町,26.2,1.5,27.7
賃貸マンション,東神田テラスレジデンス,都営新宿線/岩本町駅 歩5分,岩本町,26.4,1.5,27.9
賃貸マンション,東神田テラスレジデンス,都営新宿線/岩本町駅 歩5分,岩本町,27.8,1.5,29.3
賃貸マンション,東神田テラスレジデンス,都営新宿線/岩本町駅 歩5分,岩本町,27.9,1.5,29.4
賃貸マンション,東神田テラスレジデンス,都営新宿線/岩本町駅 歩5分,岩本町,28.9,1.5,30.4
賃貸マンション,プレミアムキューブ日本橋浜町,都営新宿線/浜町駅 歩4分,浜町,15.9,1.9,17.8
賃貸マンション,ASPRIME八丁堀（アスプライム八丁堀）,東京メトロ日比谷線/八丁堀駅 歩4分,八丁堀,21.0,2.0,23.0
賃貸マンション,ASPRIME八丁堀（アスプライム八丁堀）,東京メトロ日比谷線/八丁堀駅 歩4分,八丁堀,22.2,1.5,23.7
賃貸マンション,ASPRIME八丁堀（アスプライム八丁堀）,東京メトロ日比谷線/八丁堀駅 歩4分,八丁堀,22.2,2.0,24.2
賃貸マンション,ASPRIME八丁堀（アスプライム八丁堀）,東京メトロ日比谷線/八丁堀駅 歩4分,八丁堀,23.8,1.5,25.3
賃貸マンション,クラッシィハウス大手町ザ・スイート,東京メトロ丸ノ内線/大手町駅 歩6分,大手町,28.2,1.8,30.0
賃貸マンション,ＪＲ山手線 神田駅 6階建 新築,ＪＲ山手線/神田駅 歩3分,神田,17.4,1.8,19.2
賃貸マンション,ガリシアレジデンス芝公園,都営三田線/芝公園駅 歩3分,芝公園,26.9,2.0,28.9
賃貸マンション,パークルール神田司町ロンド,東京メトロ丸ノ内線/淡路町駅 歩3分,淡路町,15.0,1.5,16.5
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,17.2,1.5,18.7
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,17.5,1.5,19.0
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,17.7,1.5,19.2
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,17.8,1.5,19.3
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,19.7,1.5,21.2
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,19.7,2.0,21.7
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,20.0,2.0,22.0
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,24.5,1.5,26.0
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,25.1,1.5,26.6
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,26.2,1.5,27.7
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,26.2,2.0,28.2
賃貸マンション,エスレジデンス日本橋馬喰町アエレ,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,26.8,2.0,28.8
賃貸マンション,セレサ東日本橋,都営浅草線/東日本橋駅 歩4分,東日本橋,16.8,1.0,17.8
賃貸マンション,セレサ東日本橋,都営浅草線/東日本橋駅 歩4分,東日本橋,17.7,1.0,18.7
賃貸マンション,セレサ東日本橋,都営浅草線/東日本橋駅 歩4分,東日本橋,17.8,1.0,18.8
賃貸マンション,セレサ東日本橋,都営浅草線/東日本橋駅 歩4分,東日本橋,18.3,1.0,19.3
賃貸マンション,セレサ東日本橋,都営浅草線/東日本橋駅 歩4分,東日本橋,20.4,1.0,21.4
賃貸マンション,ＪＲ総武線快速 馬喰町駅 10階建 築10年,ＪＲ総武線快速/馬喰町駅 歩7分,馬喰町,16.8,1.0,17.8
賃貸マンション,ＪＲ総武線快速 馬喰町駅 10階建 築10年,ＪＲ総武線快速/馬喰町駅 歩7分,馬喰町,17.7,1.0,18.7
賃貸マンション,ＪＲ総武線快速 馬喰町駅 10階建 築10年,ＪＲ総武線快速/馬喰町駅 歩7分,馬喰町,17.8,1.0,18.8
賃貸マンション,ＪＲ総武線快速 馬喰町駅 10階建 築10年,ＪＲ総武線快速/馬喰町駅 歩7分,馬喰町,18.3,1.0,19.3
賃貸マンション,ＪＲ総武線快速 馬喰町駅 10階建 築10年,ＪＲ総武線快速/馬喰町駅 歩7分,馬喰町,20.4,1.0,21.4
賃貸マンション,パレステージ西日暮里II,日暮里・舎人ライナー/赤土小学校前駅 歩5分,赤土小学校前,11.6,1.2,12.799999999999999
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 地下1地上11階建 新築,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,19.0,1.4,20.4
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 地下1地上11階建 新築,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,20.8,1.0,21.8
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 地下1地上11階建 新築,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,20.0,2.0,22.0
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 地下1地上11階建 新築,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,21.5,2.0,23.5
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 地下1地上11階建 新築,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,29.8,1.0,30.8
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,17.8,1.5,19.3
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,18.1,1.5,19.6
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,18.3,1.5,19.8
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,19.4,1.5,20.9
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,19.5,1.5,21.0
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,22.0,1.5,23.5
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,23.1,1.5,24.6
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,23.6,1.5,25.1
賃貸マンション,ザ・パークハビオ日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,25.3,1.5,26.8
賃貸マンション,エスペランサ雑司が谷駅前,東京メトロ副都心線/雑司が谷駅 歩1分,雑司が谷,16.2,1.0,17.2
賃貸マンション,リビオレゾン新虎通り,ＪＲ山手線/新橋駅 歩6分,新橋,19.0,1.2,20.2
賃貸マンション,アンソレイエ下北沢,小田急線/下北沢駅 歩5分,下北沢,22.5,1.0,23.5
賃貸マンション,東京メトロ日比谷線 小伝馬町駅 7階建 築10年,東京メトロ日比谷線/小伝馬町駅 歩3分,小伝馬町,17.7,0.8,18.5
賃貸マンション,東京メトロ日比谷線 小伝馬町駅 7階建 築10年,東京メトロ日比谷線/小伝馬町駅 歩3分,小伝馬町,17.7,0.8,18.5
賃貸マンション,東京メトロ日比谷線 小伝馬町駅 7階建 築10年,東京メトロ日比谷線/小伝馬町駅 歩3分,小伝馬町,19.7,0.8,20.5
賃貸マンション,ＧＲＡＮ ＰＡＳＥＯ上野黒門町,東京メトロ千代田線/湯島駅 歩1分,湯島,17.7,1.2,18.9
賃貸マンション,コードテラス東日本橋,都営浅草線/東日本橋駅 歩4分,東日本橋,17.7,2.5,20.2
賃貸マンション,ジオエント池袋,東京メトロ丸ノ内線/池袋駅 歩5分,池袋,16.8,1.5,18.3
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 地下2地上12階建 築7年,東京メトロ丸ノ内線/淡路町駅 歩4分,淡路町,15.0,1.5,16.5
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 地下2地上12階建 築7年,東京メトロ丸ノ内線/淡路町駅 歩4分,淡路町,15.2,1.5,16.7
賃貸マンション,エルスタンザ平河町,東京メトロ有楽町線/麹町駅 歩3分,麹町,28.3,1.5,29.8
賃貸マンション,東京メトロ有楽町線 麹町駅 地下1地上14階建 築10年,東京メトロ有楽町線/麹町駅 歩3分,麹町,28.3,1.5,29.8
賃貸マンション,Maison Kyouwa,小田急線/南新宿駅 歩2分,南新宿,17.6,0.4,18.0
賃貸マンション,レーヴ半蔵門,東京メトロ半蔵門線/半蔵門駅 歩3分,半蔵門,28.0,1.0,29.0
賃貸マンション,レーヴ半蔵門,東京メトロ半蔵門線/半蔵門駅 歩3分,半蔵門,30.2,1.1,31.3
賃貸マンション,レーヴ半蔵門,東京メトロ半蔵門線/半蔵門駅 歩3分,半蔵門,30.8,1.1,31.900000000000002
賃貸マンション,レーヴ半蔵門,東京メトロ半蔵門線/半蔵門駅 歩3分,半蔵門,31.3,1.1,32.4
賃貸マンション,レーヴ半蔵門,東京メトロ半蔵門線/半蔵門駅 歩3分,半蔵門,31.9,1.1,33.0
賃貸マンション,ザ・パークハビオ上野御徒町,東京メトロ日比谷線/仲御徒町駅 歩3分,仲御徒町,18.9,1.5,20.4
賃貸マンション,ザ・パークハビオ上野御徒町,東京メトロ日比谷線/仲御徒町駅 歩3分,仲御徒町,19.3,1.5,20.8
賃貸マンション,ＪＲ山手線 浜松町駅 地下1地上18階建 築2年,ＪＲ山手線/浜松町駅 歩6分,浜松町,21.5,1.5,23.0
賃貸マンション,クレセント虎ノ門新橋,ＪＲ山手線/新橋駅 歩5分,新橋,28.8,2.0,30.8
賃貸マンション,ディームス大手町ノース,ＪＲ山手線/神田駅 歩4分,神田,19.7,1.2,20.9
賃貸マンション,ディームス大手町ノース,ＪＲ山手線/神田駅 歩4分,神田,23.7,1.2,24.9
賃貸マンション,ＩＳＬＡ　ＶＩＳＴＡ日本橋,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,16.2,0.88,17.08
賃貸マンション,ＩＳＬＡ　ＶＩＳＴＡ日本橋,ＪＲ総武線快速/馬喰町駅 歩3分,馬喰町,16.6,0.88,17.48
賃貸マンション,東京メトロ丸ノ内線 淡路町駅 13階建 築10年,東京メトロ丸ノ内線/淡路町駅 歩1分,淡路町,32.8,0.0,32.8
賃貸マンション,東京メトロ日比谷線 三ノ輪駅 7階建 築4年,東京メトロ日比谷線/三ノ輪駅 歩4分,三ノ輪,15.6,1.0,16.6
賃貸マンション,東京メトロ日比谷線 三ノ輪駅 7階建 築4年,東京メトロ日比谷線/三ノ輪駅 歩4分,三ノ輪,18.3,1.0,19.3
賃貸マンション,東京メトロ日比谷線 三ノ輪駅 7階建 築4年,東京メトロ日比谷線/三ノ輪駅 歩4分,三ノ輪,19.0,1.0,20.0
賃貸マンション,東京メトロ日比谷線 三ノ輪駅 7階建 築4年,東京メトロ日比谷線/三ノ輪駅 歩4分,三ノ輪,20.1,1.0,21.1
賃貸マンション,東京メトロ半蔵門線 神保町駅 12階建 築5年,東京メトロ半蔵門線/神保町駅 歩4分,神保町,22.0,0.0,22.0
賃貸マンション,東京メトロ半蔵門線 神保町駅 12階建 築5年,東京メトロ半蔵門線/神保町駅 歩4分,神保町,22.5,0.0,22.5
賃貸マンション,アーバネックス日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,15.8,1.5,17.3
賃貸マンション,アーバネックス日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,15.8,1.5,17.3
賃貸マンション,都営大江戸線 春日駅 6階建 築5年,都営大江戸線/春日駅 歩4分,春日,19.0,0.5,19.5
賃貸マンション,ＪＲ山手線 浜松町駅 32階建 築2年,ＪＲ山手線/浜松町駅 歩6分,浜松町,28.0,0.0,28.0
賃貸マンション,クレール日本橋,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,18.9,1.5,20.4
賃貸マンション,クレール日本橋,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,19.1,1.5,20.6
賃貸マンション,クレール日本橋,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,20.9,1.5,22.4
賃貸マンション,クレール日本橋,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,21.1,1.5,22.6
賃貸マンション,クロスレジデンス高田馬場,東京メトロ東西線/高田馬場駅 歩6分,高田馬場,16.3,1.2,17.5
賃貸マンション,クロスレジデンス高田馬場,東京メトロ東西線/高田馬場駅 歩6分,高田馬場,19.9,1.2,21.099999999999998
賃貸マンション,クロスレジデンス高田馬場,東京メトロ東西線/高田馬場駅 歩6分,高田馬場,20.0,1.2,21.2
賃貸マンション,ＪＲ山手線 高田馬場駅 14階建 新築,ＪＲ山手線/高田馬場駅 歩10分,高田馬場,19.1,1.2,20.3
賃貸マンション,ＪＲ山手線 高田馬場駅 14階建 新築,ＪＲ山手線/高田馬場駅 歩10分,高田馬場,19.9,1.2,21.099999999999998
賃貸マンション,ＪＲ山手線 高田馬場駅 14階建 新築,ＪＲ山手線/高田馬場駅 歩10分,高田馬場,20.0,1.2,21.2
賃貸マンション,都営浅草線 大門駅 17階建 築4年,都営浅草線/大門駅 歩3分,大門,18.0,1.5,19.5
賃貸マンション,都営浅草線 大門駅 17階建 築4年,都営浅草線/大門駅 歩3分,大門,18.0,1.5,19.5
賃貸マンション,ブライズ東日本橋,都営浅草線/東日本橋駅 歩4分,東日本橋,18.4,1.2,19.599999999999998
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,19.0,1.4,20.4
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,18.8,1.7,20.5
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,19.0,1.5,20.5
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,20.8,1.0,21.8
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,20.5,1.5,22.0
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,20.0,2.0,22.0
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,21.5,2.0,23.5
賃貸マンション,パークリュクス神田多町,東京メトロ丸ノ内線/淡路町駅 歩2分,淡路町,29.8,2.2,32.0
賃貸マンション,ＪＲ山手線 代々木駅 8階建 築8年,ＪＲ山手線/代々木駅 歩5分,代々木,19.8,1.0,20.8
賃貸マンション,RELUXIA東向島,東武伊勢崎線/曳舟駅 歩6分,曳舟,13.1,2.0,15.1
賃貸マンション,王子飛鳥山ザ・ファーストタワー,ＪＲ京浜東北線/王子駅 歩1分,王子,16.5,1.0,17.5
賃貸マンション,都営新宿線 小川町駅 地下1地上9階建 築3年,都営新宿線/小川町駅 歩2分,小川町,19.0,1.0,20.0
賃貸マンション,都営新宿線 小川町駅 地下1地上9階建 築3年,都営新宿線/小川町駅 歩2分,小川町,63.0,2.0,65.0
賃貸マンション,コンフォリア北沢,小田急線/東北沢駅 歩5分,東北沢,20.7,1.0,21.7
賃貸マンション,コンフォリア北沢,小田急線/東北沢駅 歩5分,東北沢,20.9,1.0,21.9
賃貸マンション,コンフォリア北沢,小田急線/東北沢駅 歩5分,東北沢,20.9,1.0,21.9
賃貸マンション,コンフォリア北沢,小田急線/東北沢駅 歩5分,東北沢,21.3,1.0,22.3
賃貸マンション,コンフォリア北沢,小田急線/東北沢駅 歩5分,東北沢,21.3,1.0,22.3
賃貸マンション,コンフォリア北沢,小田急線/東北沢駅 歩5分,東北沢,21.3,1.0,22.3
賃貸マンション,ミカ・リアン御茶ノ水,ＪＲ中央線/御茶ノ水駅 歩5分,御茶ノ水,15.2,0.3,15.5
賃貸マンション,ZOOM日本橋馬喰町,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,19.5,2.0,21.5
賃貸マンション,ＪＲ総武線快速 馬喰町駅 14階建 築8年,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,18.9,1.5,20.4
賃貸マンション,ＪＲ総武線快速 馬喰町駅 14階建 築8年,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,19.1,1.5,20.6
賃貸マンション,ＪＲ総武線快速 馬喰町駅 14階建 築8年,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,20.9,1.5,22.4
賃貸マンション,ＪＲ総武線快速 馬喰町駅 14階建 築8年,ＪＲ総武線快速/馬喰町駅 歩2分,馬喰町,21.1,1.5,22.6
