都道府県,物件タイプ,部屋種別,駅,家賃,lon,lat
chiba,マンション,1K/1DK,下総中山,6.7万円,139.943092,35.714276
chiba,マンション,1K/1DK,本八幡,7.1万円,139.927019,35.7219135
chiba,マンション,1K/1DK,市川,6.9万円,139.908142,35.728903
chiba,マンション,1K/1DK,小岩,6.9万円,139.881755,35.733207
chiba,マンション,1K/1DK,新小岩,7.2万円,139.857777,35.716903
chiba,マンション,1K/1DK,平井,7.5万円,139.842181,35.70643
chiba,マンション,1K/1DK,亀戸,8.5万円,139.8265265,35.697526499999995
chiba,マンション,1K/1DK,錦糸町,8.9万円,139.81440433333333,35.697060666666665
chiba,マンション,1K/1DK,両国,9.2万円,139.7953775,35.6963355
chiba,マンション,1K/1DK,浅草橋,10.6万円,139.785366,35.697427000000005
chiba,マンション,1K/1DK,秋葉原,10.2万円,139.7739192,35.6985816
chiba,マンション,1K/1DK,御茶ノ水,10.5万円,139.76462066666667,35.699941333333335
chiba,マンション,1K/1DK,水道橋,10.7万円,139.75473599999998,35.7027185
chiba,マンション,1K/1DK,飯田橋,11.1万円,139.7446932,35.702071000000004
chiba,マンション,1K/1DK,市ケ谷,10.5万円,139.736074,35.691787
chiba,マンション,1K/1DK,四ツ谷,11.2万円,139.7302858,35.6857482
chiba,マンション,1K/1DK,信濃町,12.1万円,139.720729,35.680031
chiba,マンション,1K/1DK,千駄ケ谷,11.6万円,139.711644,35.681231
chiba,マンション,1K/1DK,代々木,10.8万円,139.70191666666668,35.68311333333333
chiba,マンション,1K/1DK,新宿,10.9万円,139.70006215384618,35.68993538461538
chiba,マンション,1K/1DK,大久保,9.6万円,139.69732,35.700784
chiba,マンション,1K/1DK,東中野,8.9万円,139.68371150000002,35.70671
chiba,マンション,1K/1DK,中野,8.6万円,139.665835,35.705765
chiba,マンション,1K/1DK,高円寺,8.3万円,139.649664,35.705326
chiba,マンション,1K/1DK,阿佐ケ谷,8.1万円,139.635868,35.704818
chiba,マンション,1K/1DK,荻窪,8.0万円,139.62011133333334,35.70445
chiba,マンション,1K/1DK,西荻窪,8.1万円,139.599361,35.703842
chiba,マンション,1K/1DK,吉祥寺,7.6万円,139.5798732,35.7029534
chiba,マンション,1K/1DK,三鷹,7.5万円,139.560325,35.702683
chiba,マンション,1LDK/2K/2DK,千葉,8.0万円,140.11320814285713,35.61304185714285
chiba,マンション,1LDK/2K/2DK,西千葉,5.5万円,140.103337,35.622639
chiba,マンション,1LDK/2K/2DK,稲毛,6.8万円,140.09256,35.637264
chiba,マンション,1LDK/2K/2DK,新検見川,6.5万円,140.073025,35.65169
chiba,マンション,1LDK/2K/2DK,幕張,7.9万円,140.057899,35.6594
chiba,マンション,1LDK/2K/2DK,幕張本郷,7.8万円,140.042241,35.672664
chiba,マンション,1LDK/2K/2DK,津田沼,8.6万円,140.020179,35.691367
chiba,マンション,1LDK/2K/2DK,東船橋,9.1万円,140.00393,35.699811
chiba,マンション,1LDK/2K/2DK,船橋,9.0万円,139.98459133333333,35.70194333333333
chiba,マンション,1LDK/2K/2DK,西船橋,9.6万円,139.9593104,35.7072206
chiba,マンション,1LDK/2K/2DK,下総中山,8.5万円,139.943092,35.714276
chiba,マンション,1LDK/2K/2DK,本八幡,9.7万円,139.927019,35.7219135
chiba,マンション,1LDK/2K/2DK,市川,9.1万円,139.908142,35.728903
chiba,マンション,1LDK/2K/2DK,小岩,8.4万円,139.881755,35.733207
chiba,マンション,1LDK/2K/2DK,新小岩,8.5万円,139.857777,35.716903
chiba,マンション,1LDK/2K/2DK,平井,9.5万円,139.842181,35.70643
chiba,マンション,1LDK/2K/2DK,亀戸,11.2万円,139.8265265,35.697526499999995
chiba,マンション,1LDK/2K/2DK,錦糸町,14.0万円,139.81440433333333,35.697060666666665
chiba,マンション,1LDK/2K/2DK,両国,14.7万円,139.7953775,35.6963355
chiba,マンション,1LDK/2K/2DK,浅草橋,16.0万円,139.785366,35.697427000000005
chiba,マンション,1LDK/2K/2DK,秋葉原,16.8万円,139.7739192,35.6985816
chiba,マンション,1LDK/2K/2DK,御茶ノ水,17.7万円,139.76462066666667,35.699941333333335
chiba,マンション,1LDK/2K/2DK,水道橋,17.4万円,139.75473599999998,35.7027185
chiba,マンション,1LDK/2K/2DK,飯田橋,17.5万円,139.7446932,35.702071000000004
chiba,マンション,1LDK/2K/2DK,市ケ谷,18.9万円,139.736074,35.691787
chiba,マンション,1LDK/2K/2DK,四ツ谷,18.3万円,139.7302858,35.6857482
chiba,マンション,1LDK/2K/2DK,信濃町,17.9万円,139.720729,35.680031
chiba,マンション,1LDK/2K/2DK,千駄ケ谷,19.0万円,139.711644,35.681231
chiba,マンション,1LDK/2K/2DK,代々木,18.3万円,139.70191666666668,35.68311333333333
chiba,マンション,1LDK/2K/2DK,新宿,18.7万円,139.70006215384618,35.68993538461538
chiba,マンション,1LDK/2K/2DK,大久保,15.5万円,139.69732,35.700784
chiba,マンション,1LDK/2K/2DK,東中野,13.8万円,139.68371150000002,35.70671
chiba,マンション,1LDK/2K/2DK,中野,13.3万円,139.665835,35.705765
chiba,マンション,1LDK/2K/2DK,高円寺,13.0万円,139.649664,35.705326
chiba,マンション,1LDK/2K/2DK,阿佐ケ谷,13.0万円,139.635868,35.704818
chiba,マンション,1LDK/2K/2DK,荻窪,12.5万円,139.62011133333334,35.70445
chiba,マンション,1LDK/2K/2DK,西荻窪,12.3万円,139.599361,35.703842
chiba,マンション,1LDK/2K/2DK,吉祥寺,11.8万円,139.5798732,35.7029534
chiba,マンション,1LDK/2K/2DK,三鷹,11.5万円,139.560325,35.702683
chiba,マンション,2LDK/3K/3DK,千葉,9.0万円,140.11320814285713,35.61304185714285
chiba,マンション,2LDK/3K/3DK,西千葉,5.6万円,140.103337,35.622639
chiba,マンション,2LDK/3K/3DK,稲毛,6.9万円,140.09256,35.637264
chiba,マンション,2LDK/3K/3DK,新検見川,6.6万円,140.073025,35.65169
chiba,マンション,2LDK/3K/3DK,幕張,9.8万円,140.057899,35.6594
chiba,マンション,2LDK/3K/3DK,幕張本郷,8.3万円,140.042241,35.672664
chiba,マンション,2LDK/3K/3DK,津田沼,10.2万円,140.020179,35.691367
chiba,マンション,2LDK/3K/3DK,東船橋,10.3万円,140.00393,35.699811
chiba,マンション,2LDK/3K/3DK,船橋,10.0万円,139.98459133333333,35.70194333333333
chiba,マンション,2LDK/3K/3DK,西船橋,9.7万円,139.9593104,35.7072206
chiba,マンション,2LDK/3K/3DK,下総中山,9.7万円,139.943092,35.714276
chiba,マンション,2LDK/3K/3DK,本八幡,11.0万円,139.927019,35.7219135
chiba,マンション,2LDK/3K/3DK,市川,11.1万円,139.908142,35.728903
chiba,マンション,2LDK/3K/3DK,小岩,11.0万円,139.881755,35.733207
chiba,マンション,2LDK/3K/3DK,新小岩,11.7万円,139.857777,35.716903
chiba,マンション,2LDK/3K/3DK,平井,12.7万円,139.842181,35.70643
chiba,マンション,2LDK/3K/3DK,亀戸,15.2万円,139.8265265,35.697526499999995
chiba,マンション,2LDK/3K/3DK,錦糸町,18.4万円,139.81440433333333,35.697060666666665
chiba,マンション,2LDK/3K/3DK,両国,19.5万円,139.7953775,35.6963355
chiba,マンション,2LDK/3K/3DK,浅草橋,21.9万円,139.785366,35.697427000000005
chiba,マンション,2LDK/3K/3DK,秋葉原,23.0万円,139.7739192,35.6985816
chiba,マンション,2LDK/3K/3DK,御茶ノ水,25.0万円,139.76462066666667,35.699941333333335
chiba,マンション,2LDK/3K/3DK,水道橋,25.5万円,139.75473599999998,35.7027185
chiba,マンション,2LDK/3K/3DK,飯田橋,24.4万円,139.7446932,35.702071000000004
chiba,マンション,2LDK/3K/3DK,市ケ谷,33.0万円,139.736074,35.691787
chiba,マンション,2LDK/3K/3DK,四ツ谷,30.0万円,139.7302858,35.6857482
chiba,マンション,2LDK/3K/3DK,信濃町,25.6万円,139.720729,35.680031
chiba,マンション,2LDK/3K/3DK,千駄ケ谷,31.0万円,139.711644,35.681231
chiba,マンション,2LDK/3K/3DK,代々木,31.3万円,139.70191666666668,35.68311333333333
chiba,マンション,2LDK/3K/3DK,新宿,29.7万円,139.70006215384618,35.68993538461538
chiba,マンション,2LDK/3K/3DK,大久保,23.4万円,139.69732,35.700784
chiba,マンション,2LDK/3K/3DK,東中野,18.2万円,139.68371150000002,35.70671
chiba,マンション,2LDK/3K/3DK,中野,17.6万円,139.665835,35.705765
chiba,マンション,2LDK/3K/3DK,高円寺,17.4万円,139.649664,35.705326
chiba,マンション,2LDK/3K/3DK,阿佐ケ谷,16.9万円,139.635868,35.704818
chiba,マンション,2LDK/3K/3DK,荻窪,15.9万円,139.62011133333334,35.70445
chiba,マンション,2LDK/3K/3DK,西荻窪,15.3万円,139.599361,35.703842
chiba,マンション,2LDK/3K/3DK,吉祥寺,14.4万円,139.5798732,35.7029534
chiba,マンション,2LDK/3K/3DK,三鷹,14.7万円,139.560325,35.702683
chiba,マンション,3LDK/4K以上,千葉,12.0万円,140.11320814285713,35.61304185714285
chiba,マンション,3LDK/4K以上,西千葉,12.9万円,140.103337,35.622639
chiba,マンション,3LDK/4K以上,稲毛,9.1万円,140.09256,35.637264
chiba,マンション,3LDK/4K以上,新検見川,8.3万円,140.073025,35.65169
chiba,マンション,3LDK/4K以上,幕張,11.7万円,140.057899,35.6594
chiba,マンション,3LDK/4K以上,幕張本郷,10.3万円,140.042241,35.672664
chiba,マンション,3LDK/4K以上,津田沼,12.0万円,140.020179,35.691367
chiba,マンション,3LDK/4K以上,東船橋,10.4万円,140.00393,35.699811
chiba,マンション,3LDK/4K以上,船橋,12.0万円,139.98459133333333,35.70194333333333
chiba,マンション,3LDK/4K以上,西船橋,11.4万円,139.9593104,35.7072206
chiba,マンション,3LDK/4K以上,下総中山,12.0万円,139.943092,35.714276
chiba,マンション,3LDK/4K以上,本八幡,13.5万円,139.927019,35.7219135
chiba,マンション,3LDK/4K以上,市川,14.3万円,139.908142,35.728903
chiba,マンション,3LDK/4K以上,小岩,14.8万円,139.881755,35.733207
chiba,マンション,3LDK/4K以上,新小岩,15.2万円,139.857777,35.716903
chiba,マンション,3LDK/4K以上,平井,16.0万円,139.842181,35.70643
chiba,マンション,3LDK/4K以上,亀戸,18.0万円,139.8265265,35.697526499999995
chiba,マンション,3LDK/4K以上,錦糸町,20.0万円,139.81440433333333,35.697060666666665
chiba,マンション,3LDK/4K以上,両国,23.8万円,139.7953775,35.6963355
chiba,マンション,3LDK/4K以上,浅草橋,27.0万円,139.785366,35.697427000000005
chiba,マンション,3LDK/4K以上,秋葉原,27.8万円,139.7739192,35.6985816
chiba,マンション,3LDK/4K以上,御茶ノ水,37.0万円,139.76462066666667,35.699941333333335
chiba,マンション,3LDK/4K以上,水道橋,36.7万円,139.75473599999998,35.7027185
chiba,マンション,3LDK/4K以上,飯田橋,44.9万円,139.7446932,35.702071000000004
chiba,マンション,3LDK/4K以上,市ケ谷,50.4万円,139.736074,35.691787
chiba,マンション,3LDK/4K以上,四ツ谷,43.0万円,139.7302858,35.6857482
chiba,マンション,3LDK/4K以上,信濃町,37.7万円,139.720729,35.680031
chiba,マンション,3LDK/4K以上,千駄ケ谷,42.4万円,139.711644,35.681231
chiba,マンション,3LDK/4K以上,代々木,37.1万円,139.70191666666668,35.68311333333333
chiba,マンション,3LDK/4K以上,新宿,34.7万円,139.70006215384618,35.68993538461538
chiba,マンション,3LDK/4K以上,大久保,29.5万円,139.69732,35.700784
chiba,マンション,3LDK/4K以上,東中野,24.0万円,139.68371150000002,35.70671
chiba,マンション,3LDK/4K以上,中野,21.5万円,139.665835,35.705765
chiba,マンション,3LDK/4K以上,高円寺,20.7万円,139.649664,35.705326
chiba,マンション,3LDK/4K以上,阿佐ケ谷,19.1万円,139.635868,35.704818
chiba,マンション,3LDK/4K以上,荻窪,20.0万円,139.62011133333334,35.70445
chiba,マンション,3LDK/4K以上,西荻窪,19.8万円,139.599361,35.703842
chiba,マンション,3LDK/4K以上,吉祥寺,17.9万円,139.5798732,35.7029534
chiba,マンション,3LDK/4K以上,三鷹,17.4万円,139.560325,35.702683
chiba,アパート,ワンルーム,千葉,5.0万円,140.11320814285713,35.61304185714285
chiba,アパート,ワンルーム,西千葉,4.7万円,140.103337,35.622639
chiba,アパート,ワンルーム,稲毛,4.7万円,140.09256,35.637264
chiba,アパート,ワンルーム,新検見川,5.1万円,140.073025,35.65169
chiba,アパート,ワンルーム,幕張,5.4万円,140.057899,35.6594
chiba,アパート,ワンルーム,幕張本郷,4.7万円,140.042241,35.672664
chiba,アパート,ワンルーム,津田沼,5.3万円,140.020179,35.691367
chiba,アパート,ワンルーム,東船橋,5.1万円,140.00393,35.699811
chiba,アパート,ワンルーム,船橋,5.8万円,139.98459133333333,35.70194333333333
chiba,アパート,ワンルーム,西船橋,5.7万円,139.9593104,35.7072206
chiba,アパート,ワンルーム,下総中山,5.8万円,139.943092,35.714276
chiba,アパート,ワンルーム,本八幡,6.0万円,139.927019,35.7219135
chiba,アパート,ワンルーム,市川,5.5万円,139.908142,35.728903
chiba,アパート,ワンルーム,小岩,5.7万円,139.881755,35.733207
chiba,アパート,ワンルーム,新小岩,5.8万円,139.857777,35.716903
chiba,アパート,ワンルーム,平井,5.9万円,139.842181,35.70643
chiba,アパート,ワンルーム,亀戸,6.2万円,139.8265265,35.697526499999995
chiba,アパート,ワンルーム,錦糸町,6.5万円,139.81440433333333,35.697060666666665
chiba,アパート,ワンルーム,両国,6.5万円,139.7953775,35.6963355
chiba,アパート,ワンルーム,浅草橋,6.6万円,139.785366,35.697427000000005
chiba,アパート,ワンルーム,秋葉原,6.5万円,139.7739192,35.6985816
chiba,アパート,ワンルーム,御茶ノ水,7.8万円,139.76462066666667,35.699941333333335
chiba,アパート,ワンルーム,水道橋,7.5万円,139.75473599999998,35.7027185
chiba,アパート,ワンルーム,飯田橋,6.9万円,139.7446932,35.702071000000004
chiba,アパート,ワンルーム,市ケ谷,6.6万円,139.736074,35.691787
chiba,アパート,ワンルーム,四ツ谷,7.4万円,139.7302858,35.6857482
chiba,アパート,ワンルーム,信濃町,7.4万円,139.720729,35.680031
chiba,アパート,ワンルーム,千駄ケ谷,7.7万円,139.711644,35.681231
chiba,アパート,ワンルーム,代々木,7.2万円,139.70191666666668,35.68311333333333
chiba,アパート,ワンルーム,新宿,6.5万円,139.70006215384618,35.68993538461538
chiba,アパート,ワンルーム,大久保,6.7万円,139.69732,35.700784
chiba,アパート,ワンルーム,東中野,6.1万円,139.68371150000002,35.70671
chiba,アパート,ワンルーム,中野,5.9万円,139.665835,35.705765
chiba,アパート,ワンルーム,高円寺,5.8万円,139.649664,35.705326
chiba,アパート,ワンルーム,阿佐ケ谷,5.8万円,139.635868,35.704818
chiba,アパート,ワンルーム,荻窪,6.0万円,139.62011133333334,35.70445
chiba,アパート,ワンルーム,西荻窪,6.1万円,139.599361,35.703842
chiba,アパート,ワンルーム,吉祥寺,5.9万円,139.5798732,35.7029534
chiba,アパート,ワンルーム,三鷹,5.8万円,139.560325,35.702683
chiba,アパート,1K/1DK,千葉,5.1万円,140.11320814285713,35.61304185714285
chiba,アパート,1K/1DK,西千葉,4.8万円,140.103337,35.622639
chiba,アパート,1K/1DK,稲毛,4.8万円,140.09256,35.637264
chiba,アパート,1K/1DK,新検見川,5.2万円,140.073025,35.65169
chiba,アパート,1K/1DK,幕張,5.5万円,140.057899,35.6594
chiba,アパート,1K/1DK,幕張本郷,5.2万円,140.042241,35.672664
chiba,アパート,1K/1DK,津田沼,5.6万円,140.020179,35.691367
chiba,アパート,1K/1DK,東船橋,5.9万円,140.00393,35.699811
chiba,アパート,1K/1DK,船橋,6.2万円,139.98459133333333,35.70194333333333
chiba,アパート,1K/1DK,西船橋,6.2万円,139.9593104,35.7072206
chiba,アパート,1K/1DK,下総中山,5.9万円,139.943092,35.714276
chiba,アパート,1K/1DK,本八幡,6.1万円,139.927019,35.7219135
chiba,アパート,1K/1DK,市川,5.7万円,139.908142,35.728903
chiba,アパート,1K/1DK,小岩,6.2万円,139.881755,35.733207
chiba,アパート,1K/1DK,新小岩,6.3万円,139.857777,35.716903
chiba,アパート,1K/1DK,平井,6.8万円,139.842181,35.70643
chiba,アパート,1K/1DK,亀戸,7.0万円,139.8265265,35.697526499999995
chiba,アパート,1K/1DK,錦糸町,7.6万円,139.81440433333333,35.697060666666665
chiba,アパート,1K/1DK,両国,8.0万円,139.7953775,35.6963355
chiba,アパート,1K/1DK,浅草橋,9.4万円,139.785366,35.697427000000005
chiba,アパート,1K/1DK,秋葉原,8.6万円,139.7739192,35.6985816
chiba,アパート,1K/1DK,御茶ノ水,8.5万円,139.76462066666667,35.699941333333335
chiba,アパート,1K/1DK,水道橋,8.5万円,139.75473599999998,35.7027185
chiba,アパート,1K/1DK,飯田橋,8.5万円,139.7446932,35.702071000000004
chiba,アパート,1K/1DK,市ケ谷,8.8万円,139.736074,35.691787
chiba,アパート,1K/1DK,四ツ谷,8.5万円,139.7302858,35.6857482
chiba,アパート,1K/1DK,信濃町,8.3万円,139.720729,35.680031
chiba,アパート,1K/1DK,千駄ケ谷,9.5万円,139.711644,35.681231
chiba,アパート,1K/1DK,代々木,8.6万円,139.70191666666668,35.68311333333333
chiba,アパート,1K/1DK,新宿,7.2万円,139.70006215384618,35.68993538461538
chiba,アパート,1K/1DK,大久保,7.9万円,139.69732,35.700784
chiba,アパート,1K/1DK,東中野,7.3万円,139.68371150000002,35.70671
chiba,アパート,1K/1DK,中野,6.8万円,139.665835,35.705765
chiba,アパート,1K/1DK,高円寺,6.8万円,139.649664,35.705326
chiba,アパート,1K/1DK,阿佐ケ谷,6.8万円,139.635868,35.704818
chiba,アパート,1K/1DK,荻窪,6.9万円,139.62011133333334,35.70445
chiba,アパート,1K/1DK,西荻窪,6.9万円,139.599361,35.703842
chiba,アパート,1K/1DK,吉祥寺,6.5万円,139.5798732,35.7029534
chiba,アパート,1K/1DK,三鷹,6.5万円,139.560325,35.702683
chiba,アパート,1LDK/2K/2DK,千葉,6.6万円,140.11320814285713,35.61304185714285
chiba,アパート,1LDK/2K/2DK,西千葉,7.7万円,140.103337,35.622639
chiba,アパート,1LDK/2K/2DK,稲毛,6.8万円,140.09256,35.637264
chiba,アパート,1LDK/2K/2DK,新検見川,6.7万円,140.073025,35.65169
chiba,アパート,1LDK/2K/2DK,幕張,7.4万円,140.057899,35.6594
chiba,アパート,1LDK/2K/2DK,幕張本郷,7.3万円,140.042241,35.672664
chiba,アパート,1LDK/2K/2DK,津田沼,7.6万円,140.020179,35.691367
chiba,アパート,1LDK/2K/2DK,東船橋,8.0万円,140.00393,35.699811
chiba,アパート,1LDK/2K/2DK,船橋,7.8万円,139.98459133333333,35.70194333333333
chiba,アパート,1LDK/2K/2DK,西船橋,8.3万円,139.9593104,35.7072206
chiba,アパート,1LDK/2K/2DK,下総中山,8.0万円,139.943092,35.714276
chiba,アパート,1LDK/2K/2DK,本八幡,7.9万円,139.927019,35.7219135
chiba,アパート,1LDK/2K/2DK,市川,7.5万円,139.908142,35.728903
chiba,アパート,1LDK/2K/2DK,小岩,8.5万円,139.881755,35.733207
chiba,アパート,1LDK/2K/2DK,新小岩,8.3万円,139.857777,35.716903
chiba,アパート,1LDK/2K/2DK,平井,9.0万円,139.842181,35.70643
chiba,アパート,1LDK/2K/2DK,亀戸,10.3万円,139.8265265,35.697526499999995
chiba,アパート,1LDK/2K/2DK,錦糸町,11.7万円,139.81440433333333,35.697060666666665
chiba,アパート,1LDK/2K/2DK,両国,11.0万円,139.7953775,35.6963355
chiba,アパート,1LDK/2K/2DK,浅草橋,13.3万円,139.785366,35.697427000000005
chiba,アパート,1LDK/2K/2DK,秋葉原,13.2万円,139.7739192,35.6985816
chiba,アパート,1LDK/2K/2DK,御茶ノ水,14.8万円,139.76462066666667,35.699941333333335
chiba,アパート,1LDK/2K/2DK,水道橋,14.8万円,139.75473599999998,35.7027185
chiba,アパート,1LDK/2K/2DK,飯田橋,14.1万円,139.7446932,35.702071000000004
chiba,アパート,1LDK/2K/2DK,市ケ谷,14.0万円,139.736074,35.691787
chiba,アパート,1LDK/2K/2DK,四ツ谷,13.7万円,139.7302858,35.6857482
chiba,アパート,1LDK/2K/2DK,信濃町,13.7万円,139.720729,35.680031
chiba,アパート,1LDK/2K/2DK,千駄ケ谷,15.9万円,139.711644,35.681231
chiba,アパート,1LDK/2K/2DK,代々木,14.9万円,139.70191666666668,35.68311333333333
chiba,アパート,1LDK/2K/2DK,新宿,13.3万円,139.70006215384618,35.68993538461538
chiba,アパート,1LDK/2K/2DK,大久保,12.0万円,139.69732,35.700784
chiba,アパート,1LDK/2K/2DK,東中野,12.5万円,139.68371150000002,35.70671
chiba,アパート,1LDK/2K/2DK,中野,11.8万円,139.665835,35.705765
chiba,アパート,1LDK/2K/2DK,高円寺,11.2万円,139.649664,35.705326
chiba,アパート,1LDK/2K/2DK,阿佐ケ谷,11.0万円,139.635868,35.704818
chiba,アパート,1LDK/2K/2DK,荻窪,11.3万円,139.62011133333334,35.70445
chiba,アパート,1LDK/2K/2DK,西荻窪,11.5万円,139.599361,35.703842
chiba,アパート,1LDK/2K/2DK,吉祥寺,10.3万円,139.5798732,35.7029534
chiba,アパート,1LDK/2K/2DK,三鷹,9.7万円,139.560325,35.702683
chiba,アパート,2LDK/3K/3DK,千葉,7.5万円,140.11320814285713,35.61304185714285
chiba,アパート,2LDK/3K/3DK,西千葉,8.0万円,140.103337,35.622639
chiba,アパート,2LDK/3K/3DK,稲毛,7.1万円,140.09256,35.637264
chiba,アパート,2LDK/3K/3DK,新検見川,6.8万円,140.073025,35.65169
chiba,アパート,2LDK/3K/3DK,幕張,8.3万円,140.057899,35.6594
chiba,アパート,2LDK/3K/3DK,幕張本郷,8.8万円,140.042241,35.672664
chiba,アパート,2LDK/3K/3DK,津田沼,9.1万円,140.020179,35.691367
chiba,アパート,2LDK/3K/3DK,東船橋,9.4万円,140.00393,35.699811
chiba,アパート,2LDK/3K/3DK,船橋,10.1万円,139.98459133333333,35.70194333333333
chiba,アパート,2LDK/3K/3DK,西船橋,10.1万円,139.9593104,35.7072206
chiba,アパート,2LDK/3K/3DK,下総中山,9.8万円,139.943092,35.714276
chiba,アパート,2LDK/3K/3DK,本八幡,9.6万円,139.927019,35.7219135
chiba,アパート,2LDK/3K/3DK,市川,9.0万円,139.908142,35.728903
chiba,アパート,2LDK/3K/3DK,小岩,11.4万円,139.881755,35.733207
chiba,アパート,2LDK/3K/3DK,新小岩,11.2万円,139.857777,35.716903
chiba,アパート,2LDK/3K/3DK,平井,12.4万円,139.842181,35.70643
chiba,アパート,2LDK/3K/3DK,亀戸,13.1万円,139.8265265,35.697526499999995
chiba,アパート,2LDK/3K/3DK,錦糸町,13.2万円,139.81440433333333,35.697060666666665
chiba,アパート,2LDK/3K/3DK,両国,18.8万円,139.7953775,35.6963355
chiba,アパート,2LDK/3K/3DK,浅草橋,22.2万円,139.785366,35.697427000000005
chiba,アパート,2LDK/3K/3DK,秋葉原,25.6万円,139.7739192,35.6985816
chiba,アパート,2LDK/3K/3DK,御茶ノ水,16.4万円,139.76462066666667,35.699941333333335
chiba,アパート,2LDK/3K/3DK,水道橋,22.6万円,139.75473599999998,35.7027185
chiba,アパート,2LDK/3K/3DK,飯田橋,15.0万円,139.7446932,35.702071000000004
chiba,アパート,2LDK/3K/3DK,市ケ谷,19.5万円,139.736074,35.691787
chiba,アパート,2LDK/3K/3DK,四ツ谷,19.0万円,139.7302858,35.6857482
chiba,アパート,2LDK/3K/3DK,信濃町,17.5万円,139.720729,35.680031
chiba,アパート,2LDK/3K/3DK,千駄ケ谷,-,139.711644,35.681231
chiba,アパート,2LDK/3K/3DK,代々木,17.3万円,139.70191666666668,35.68311333333333
chiba,アパート,2LDK/3K/3DK,新宿,-,139.70006215384618,35.68993538461538
chiba,アパート,2LDK/3K/3DK,大久保,16.3万円,139.69732,35.700784
chiba,アパート,2LDK/3K/3DK,東中野,14.9万円,139.68371150000002,35.70671
chiba,アパート,2LDK/3K/3DK,中野,14.8万円,139.665835,35.705765
chiba,アパート,2LDK/3K/3DK,高円寺,14.5万円,139.649664,35.705326
chiba,アパート,2LDK/3K/3DK,阿佐ケ谷,14.4万円,139.635868,35.704818
chiba,アパート,2LDK/3K/3DK,荻窪,14.7万円,139.62011133333334,35.70445
chiba,アパート,2LDK/3K/3DK,西荻窪,15.3万円,139.599361,35.703842
chiba,アパート,2LDK/3K/3DK,吉祥寺,13.2万円,139.5798732,35.7029534
chiba,アパート,2LDK/3K/3DK,三鷹,13.0万円,139.560325,35.702683
chiba,アパート,3LDK/4K以上,千葉,9.6万円,140.11320814285713,35.61304185714285
chiba,アパート,3LDK/4K以上,西千葉,10.7万円,140.103337,35.622639
chiba,アパート,3LDK/4K以上,稲毛,7.9万円,140.09256,35.637264
chiba,アパート,3LDK/4K以上,新検見川,8.5万円,140.073025,35.65169
chiba,アパート,3LDK/4K以上,幕張,10.2万円,140.057899,35.6594
chiba,アパート,3LDK/4K以上,幕張本郷,9.1万円,140.042241,35.672664
chiba,アパート,3LDK/4K以上,津田沼,10.6万円,140.020179,35.691367
chiba,アパート,3LDK/4K以上,東船橋,11.2万円,140.00393,35.699811
chiba,アパート,3LDK/4K以上,船橋,10.9万円,139.98459133333333,35.70194333333333
chiba,アパート,3LDK/4K以上,西船橋,12.5万円,139.9593104,35.7072206
chiba,アパート,3LDK/4K以上,下総中山,13.0万円,139.943092,35.714276
chiba,アパート,3LDK/4K以上,本八幡,12.5万円,139.927019,35.7219135
chiba,アパート,3LDK/4K以上,市川,10.3万円,139.908142,35.728903
chiba,アパート,3LDK/4K以上,小岩,14.6万円,139.881755,35.733207
chiba,アパート,3LDK/4K以上,新小岩,12.6万円,139.857777,35.716903
chiba,アパート,3LDK/4K以上,平井,14.3万円,139.842181,35.70643
chiba,アパート,3LDK/4K以上,亀戸,15.9万円,139.8265265,35.697526499999995
chiba,アパート,3LDK/4K以上,錦糸町,15.6万円,139.81440433333333,35.697060666666665
chiba,アパート,3LDK/4K以上,両国,19.9万円,139.7953775,35.6963355
chiba,アパート,3LDK/4K以上,浅草橋,49.0万円,139.785366,35.697427000000005
chiba,アパート,3LDK/4K以上,秋葉原,-,139.7739192,35.6985816
chiba,アパート,3LDK/4K以上,御茶ノ水,-,139.76462066666667,35.699941333333335
chiba,アパート,3LDK/4K以上,水道橋,30.5万円,139.75473599999998,35.7027185
chiba,アパート,3LDK/4K以上,飯田橋,40.4万円,139.7446932,35.702071000000004
chiba,アパート,3LDK/4K以上,市ケ谷,42.6万円,139.736074,35.691787
chiba,アパート,3LDK/4K以上,四ツ谷,29.1万円,139.7302858,35.6857482
chiba,アパート,3LDK/4K以上,信濃町,25.7万円,139.720729,35.680031
chiba,アパート,3LDK/4K以上,千駄ケ谷,-,139.711644,35.681231
chiba,アパート,3LDK/4K以上,代々木,27.9万円,139.70191666666668,35.68311333333333
chiba,アパート,3LDK/4K以上,新宿,26.5万円,139.70006215384618,35.68993538461538
chiba,アパート,3LDK/4K以上,大久保,22.5万円,139.69732,35.700784
chiba,アパート,3LDK/4K以上,東中野,22.4万円,139.68371150000002,35.70671
chiba,アパート,3LDK/4K以上,中野,22.0万円,139.665835,35.705765
chiba,アパート,3LDK/4K以上,高円寺,21.2万円,139.649664,35.705326
chiba,アパート,3LDK/4K以上,阿佐ケ谷,21.1万円,139.635868,35.704818
chiba,アパート,3LDK/4K以上,荻窪,18.5万円,139.62011133333334,35.70445
chiba,アパート,3LDK/4K以上,西荻窪,19.3万円,139.599361,35.703842
chiba,アパート,3LDK/4K以上,吉祥寺,16.9万円,139.5798732,35.7029534
chiba,アパート,3LDK/4K以上,三鷹,16.5万円,139.560325,35.702683
