都道府県,駅,lon,lat
saitama,蕨,139.690357,35.827959
saitama,藤の牛島,139.778038,35.98026
saitama,藤岡,139.64555,36.255628
saitama,藤沢,139.48718566666665,35.338222333333334
saitama,行田,139.432103,36.113879
saitama,行田市,139.458851,36.143759
saitama,西吾野,139.202425,35.927082
saitama,西国分寺,139.465994,35.699744
saitama,西大井,139.721729,35.601616
saitama,西大宮,139.5797968,35.92228133
saitama,西大家,139.356321,35.931698
saitama,西川口,139.704312,35.815514
saitama,西川越,139.459746,35.91909
saitama,西所沢,139.455959,35.789303
saitama,西新井,139.790372,35.777323
saitama,西早稲田,139.709101,35.708242
saitama,西武園ゆうえんち,139.440166,35.769042
saitama,西武新宿,139.7,35.696254
saitama,西武柳沢,139.552477,35.728621
saitama,西武球場前,139.41966,35.77093
saitama,西武秩父,139.083548,35.990061
saitama,西浦和,139.627707,35.844139
saitama,西羽生,139.523986,36.17635
saitama,西船橋,139.9593104,35.7072206
saitama,要町,139.698715,35.73323
saitama,親鼻,139.106103,36.077539
saitama,護国寺,139.72754,35.719044
saitama,谷塚,139.801483,35.814926
saitama,豊四季,139.93929,35.86657
saitama,豊春,139.72601,35.968014
saitama,豊洲,139.795812,35.65435
saitama,赤羽,139.720928,35.778026
saitama,赤羽岩淵,139.722103,35.783417
saitama,越生,139.299437,35.962559
saitama,越谷,139.786213,35.887529
saitama,越谷レイクタウン,139.822178,35.876353
saitama,足利市,,
saitama,辰巳,139.81052,35.645576
saitama,辻堂,139.447106,35.336847
saitama,逆井,139.983812,35.823336
saitama,逗子,139.578292,35.297392
saitama,運河,139.906063,35.914392
saitama,那須塩原,,
saitama,都立家政,139.644839,35.722313
saitama,野上,139.110865,36.11157
saitama,野州山辺,,
saitama,野方,139.652733,35.719658
saitama,野木,139.734729,36.229963
saitama,野田市,139.870728,35.943652
saitama,金子,139.328546,35.810822
saitama,鉄道博物館,139.617796,35.920271
saitama,鉢形,139.208649,36.11378
saitama,銀座一丁目,139.767045,35.67435
saitama,鎌ケ谷,,
saitama,鎌倉,139.5502745,35.318642
saitama,鐘ヶ淵,139.820344,35.733712
saitama,長瀞,139.112346,36.095462
saitama,間々田,139.761039,36.257907
saitama,雀宮,,
saitama,雑司が谷,139.714795,35.720233
saitama,霞ヶ関,139.442897,35.925635
saitama,青井,139.82038,35.771782
saitama,静和,,
saitama,韮川,,
saitama,飯田橋,139.7446932,35.702071000000004
saitama,飯能,139.318824,35.851189
saitama,館林,139.527811,36.246606
saitama,馬込沢,139.992199,35.741586
saitama,高坂,139.397747,36.002572
saitama,高崎,,
saitama,高崎問屋町,,
saitama,高柳,139.998936,35.808211
saitama,高田馬場,139.70405833333334,35.71289733333333
saitama,高麗,139.304414,35.881982
saitama,高麗川,139.33809,35.896328
saitama,鳩ヶ谷,139.735967,35.830859
saitama,鴨宮,139.180147,35.275744
saitama,鴻巣,139.509552,36.0592
saitama,鶴ヶ島,139.423825,35.936771
saitama,鶴瀬,139.539347,35.845776
saitama,鷲宮,139.656945,36.09626
saitama,鷺ノ宮,139.63892,35.722605
saitama,麹町,139.737613,35.684006
tokyo,あざみ野,139.55357800000002,35.5683605
tokyo,お台場海浜公園,139.778607,35.629813
tokyo,お花茶屋,139.83988,35.747585
tokyo,さいたま新都心,139.633587,35.893867
tokyo,すずかけ台,139.481684,35.517094
tokyo,せんげん台,139.774478,35.935832
tokyo,たまプラーザ,139.558447,35.577427
tokyo,つきのわ,139.345541,36.04352
tokyo,つきみ野,139.458651,35.510546
tokyo,つくし野,139.485139,35.527559
tokyo,つくば,140.110604,36.0825
tokyo,つつじヶ丘,139.575103,35.657936
tokyo,とうきょうスカイツリー,139.809332,35.71043
tokyo,ときわ台,139.689015,35.758771
tokyo,はるひ野,139.464534,35.618885
tokyo,ひたち野うしく,140.158408,36.007996
tokyo,ひばりヶ丘,139.545852,35.751485
tokyo,ふじみ野,139.523389,35.860735
tokyo,みずほ台,139.55078,35.838233
tokyo,みどりの,140.056276,36.03025
tokyo,みなみ寄居,139.2365,36.092417
tokyo,みらい平,140.038555,35.99514
tokyo,めじろ台,139.308446,35.643601
tokyo,テレコムセンター,139.779327,35.617593
tokyo,ユーカリが丘,140.15668649999998,35.722024000000005
tokyo,一ノ割,139.766219,35.96412
tokyo,一之江,139.882934,35.686055
tokyo,一橋学園,139.480039,35.72217
tokyo,万博記念公園,140.059256,36.05841
tokyo,万願寺,139.420079,35.671249
tokyo,三ノ輪,139.791485,35.729623
tokyo,三ノ輪橋,139.791412,35.732248
tokyo,三河島,139.777131,35.733383
tokyo,三田,139.748775,35.64818
tokyo,三越前,139.7733705,35.686004499999996
tokyo,三軒茶屋,139.670156,35.643716
tokyo,三郷,139.886341,35.845004
tokyo,三郷中央,139.878344,35.824514
tokyo,三鷹,139.560325,35.702683
tokyo,三鷹台,139.589298,35.692046
tokyo,上中里,139.745769,35.74728
tokyo,上井草,139.602937,35.725326
tokyo,上北台,139.415822,35.745824
tokyo,上北沢,139.62329,35.668857
tokyo,上大岡,139.5962265,35.4090815
tokyo,上尾,139.588434,35.973522
tokyo,上板橋,139.67641,35.763596
tokyo,上毛高原,,
tokyo,上町,139.646276,35.643656
tokyo,上石神井,139.592266,35.726189
tokyo,上福岡,139.511782,35.873855
tokyo,上野,139.77706275,35.713213
tokyo,上野広小路,139.772877,35.70768
tokyo,上野御徒町,139.774332,35.707893
tokyo,上野毛,139.638917,35.611957
tokyo,下丸子,139.685576,35.571397
tokyo,下井草,139.624688,35.723852
tokyo,下北沢,139.667213,35.661597
tokyo,下板橋,139.714785,35.745721
tokyo,下神明,139.726256,35.608704
tokyo,下総中山,139.943092,35.714276
tokyo,下落合,139.695391,35.715846
tokyo,下赤塚,139.644482,35.770558
tokyo,下高井戸,139.641372,35.66615
tokyo,不動前,139.71469,35.626526
tokyo,与野本町,139.626075,35.880968
tokyo,世田谷,139.650945,35.643564
tokyo,世田谷代田,139.661557,35.65834
tokyo,世良田,139.282038,36.272931
tokyo,両国,139.7953775,35.6963355
tokyo,中井,139.6866615,35.7145705
tokyo,中央大学・明星大学,139.408672,35.64197
tokyo,中央林間,139.44452,35.5078685
tokyo,中山,139.540006,35.514887
tokyo,中延,139.713131,35.6057395
tokyo,中村橋,139.637456,35.736767
tokyo,中板橋,139.694628,35.756214
tokyo,中河原,139.457602,35.659549
tokyo,中浦和,139.6375,35.853769
tokyo,中目黒,139.698621,35.643854
tokyo,中神,139.375816,35.709058
tokyo,中野,139.665835,35.705765
tokyo,中野坂上,139.6825945,35.69750500000001
tokyo,中野富士見町,139.666933,35.690514
tokyo,中野島,139.5501,35.630135
tokyo,中野新橋,139.673997,35.692123
tokyo,丹荘,139.102306,36.216668
tokyo,乃木坂,139.726215,35.666572
tokyo,久が原,139.685678,35.579499
tokyo,久喜,139.67727,36.065684
tokyo,久地,139.592714,35.610363
tokyo,久我山,139.599211,35.688138
tokyo,久米川,139.472653,35.749575
tokyo,久里浜,139.700862,35.233107
tokyo,九品仏,139.660992,35.60538
tokyo,九段下,139.751948,35.695589
tokyo,亀戸,139.8265265,35.697526499999995
tokyo,亀戸水神,139.833422,35.699976
tokyo,亀有,139.847573,35.766527
tokyo,二俣尾,139.216161,35.803946
tokyo,二俣新町,139.959525,35.691273
tokyo,二子新地,139.622338,35.606994
tokyo,二子玉川,139.626685,35.611788
tokyo,二宮,139.256925,35.298644
tokyo,二重橋前,139.761948,35.681071
tokyo,五反田,139.72405733333335,35.626112666666664
tokyo,五反野,139.809643,35.765852
tokyo,五月台,139.493542,35.600174
tokyo,井の頭公園,139.583112,35.697304
tokyo,井土ヶ谷,139.60061,35.433895
tokyo,井荻,139.615303,35.72469
tokyo,井野,140.148497,35.732605
tokyo,京急大津,139.695334,35.261068
tokyo,京急富岡,139.629772,35.366743
tokyo,京急川崎,139.700893,35.53285
tokyo,京急新子安,139.655848,35.487242
tokyo,京急東神奈川,139.634669,35.477412
tokyo,京急田浦,139.625252,35.300892
tokyo,京急蒲田,139.723681,35.560796
tokyo,京急鶴見,139.677743,35.507032
tokyo,京成上野,139.773571,35.711232
tokyo,京成中山,139.944203,35.716998
tokyo,京成佐倉,140.229633,35.725205
tokyo,京成八幡,139.92816,35.723811
tokyo,京成大久保,140.048629,35.686016
tokyo,京成大和田,140.108578,35.712309
tokyo,京成小岩,139.88371,35.742158
tokyo,京成成田,140.315473,35.776308
tokyo,京成曳舟,139.820012,35.718441
tokyo,京成津田沼,140.024823,35.68364
tokyo,京成立石,139.848558,35.738281
tokyo,京成臼井,140.180796,35.730017
tokyo,京成船橋,139.985451,35.700161
tokyo,京成西船,139.958863,35.711627
tokyo,京成酒々井,140.270132,35.736867
tokyo,京成金町,139.870387,35.768471
tokyo,京成関屋,139.81183,35.744008
tokyo,京成高砂,139.866875,35.750932
tokyo,京橋,139.770126,35.676856
tokyo,京王よみうりランド,139.517597,35.632934
tokyo,京王八王子,139.343851,35.657416
tokyo,京王堀之内,139.400314,35.624438
tokyo,京王多摩センター,139.42402,35.62518
tokyo,京王多摩川,139.536606,35.644499
tokyo,京王永山,139.448204,35.630102
tokyo,京王片倉,139.337035,35.644343
tokyo,京王稲田堤,139.531099,35.633895
tokyo,人形町,139.782285,35.686307
tokyo,仏子,139.360115,35.83769
tokyo,仙川,139.584908,35.662257
tokyo,代々木,139.70191666666668,35.68311333333333
tokyo,代々木上原,139.680153,35.669159
tokyo,代々木八幡,139.688913,35.669715
tokyo,代々木公園,139.689099,35.669187
tokyo,代官山,139.703284,35.648193
tokyo,代田橋,139.659413,35.671092
tokyo,仲御徒町,139.776138,35.706649
tokyo,伊勢崎,,
tokyo,住吉,139.815681,35.689073
tokyo,佐和,,
tokyo,保土ケ谷,139.599671,35.446746
tokyo,保谷,139.567753,35.748222
tokyo,信濃町,139.720729,35.680031
tokyo,倉賀野,,
tokyo,偕楽園,,
tokyo,元住吉,139.654668,35.565698
tokyo,元加治,139.345316,35.84058
tokyo,光が丘,139.628603,35.758526
tokyo,児玉,139.13582,36.192624
tokyo,入曽,139.427304,35.832481
tokyo,入谷,139.5879185,35.59917
tokyo,入間市,139.390294,35.842904
tokyo,八丁堀,139.7773435,35.674734
tokyo,八丁畷,139.691396,35.5230625
tokyo,八千代台,140.090942,35.701465
tokyo,八坂,139.467676,35.744925
tokyo,八幡山,139.614927,35.669982
tokyo,八広,139.828738,35.727687
tokyo,八潮,139.845017,35.807905
tokyo,八王子,139.338998,35.655555
tokyo,八王子みなみ野,139.330678,35.630664
tokyo,公津の杜,140.294904,35.760446
tokyo,六本木,139.73150500000003,35.6633785
tokyo,六本木一丁目,139.739,35.665595
tokyo,六町,139.821816,35.784963
tokyo,六郷土手,139.7076,35.540577
tokyo,内原,,
tokyo,内幸町,139.75561,35.66975
tokyo,分倍河原,139.468798,35.668493
tokyo,初台,139.686354,35.68123
tokyo,前橋,,
tokyo,剛志,,
tokyo,加須,139.595584,36.122992
tokyo,勝どき,139.776442,35.658507
tokyo,勝田,,
tokyo,勝田台,140.126053,35.715445
tokyo,北上尾,139.577223,35.985632
tokyo,北与野,139.628521,35.890678
tokyo,北八王子,139.363348,35.669232
tokyo,北千住,139.804816,35.749378
tokyo,北千束,139.693303,35.606311
tokyo,北参道,139.705453,35.678459
tokyo,北品川,139.739191,35.622458
tokyo,北国分,139.914252,35.762916
tokyo,北坂戸,139.396932,35.972098
tokyo,北小金,139.931303,35.833436
tokyo,北府中,139.471792,35.68088
tokyo,北戸田,139.661201,35.826883
tokyo,北春日部,139.744012,35.990655
tokyo,北朝霞,139.587322,35.815475
tokyo,北本,139.533591,36.032112
tokyo,北松戸,139.911528,35.800459
tokyo,北柏,139.988035,35.875623
tokyo,北池袋,139.716749,35.741283
tokyo,北綾瀬,139.832035,35.777117
tokyo,北藤岡,,
tokyo,北赤羽,139.70569,35.787007
tokyo,北越谷,139.780008,35.901724
tokyo,北野,139.354489,35.644479
tokyo,北鎌倉,139.545134,35.337198
tokyo,北鴻巣,139.476894,36.085529
tokyo,十日市場,139.51669,35.526254
tokyo,十条,139.722233,35.760321
tokyo,十王,,
tokyo,千住大橋,139.796934,35.74243
tokyo,千川,139.689271,35.738229
tokyo,千歳烏山,139.60067,35.667921
tokyo,千歳船橋,139.624544,35.647616
tokyo,千石,139.744792,35.727957
tokyo,千葉,140.11320814285713,35.61304185714285
tokyo,千葉みなと,140.1028,35.60698466666667
tokyo,千葉ニュータウン中央,140.116159,35.800175
tokyo,千駄ケ谷,139.711644,35.681231
tokyo,千駄木,139.763243,35.725549
tokyo,千鳥町,139.69142,35.572983
tokyo,半蔵門,139.74163,35.685703
tokyo,南与野,139.631117,35.867456
tokyo,南中郷,,
tokyo,南千住,139.799152,35.73328133333333
tokyo,南多摩,139.489781,35.649249
tokyo,南大塚,139.454189,35.889663
tokyo,南大沢,139.3798,35.6141
tokyo,南太田,139.613408,35.436923
tokyo,南平,139.392008,35.654559
tokyo,南新宿,139.69867,35.683483
tokyo,南柏,139.954111,35.844655
tokyo,南流山,139.903568,35.8383625
tokyo,南浦和,139.669125,35.847648
tokyo,南町田グランベリーパーク,139.470318,35.511502
tokyo,南砂町,139.83065,35.668796
tokyo,南羽生,139.55696,36.14959
tokyo,南船橋,139.995773,35.681804
tokyo,南行徳,139.902311,35.672687
tokyo,南越谷,139.790499,35.876106
tokyo,南阿佐ケ谷,139.63576,35.699624
tokyo,南鳩ヶ谷,139.736059,35.816839
tokyo,印旛日本医大,140.203112,35.787512
tokyo,印西牧の原,140.166911,35.803608
tokyo,原宿,139.702592,35.670646
tokyo,原木中山,139.942029,35.703517
tokyo,参宮橋,139.693568,35.678586
tokyo,友部,,
tokyo,反町,139.625337,35.47474
tokyo,取手,140.063004,35.89553
tokyo,古河,139.709726,36.194375
tokyo,古淵,139.419151,35.556055
tokyo,古里,139.152102,35.816247
tokyo,台場,139.771435,35.625908
tokyo,吉川,139.843162,35.87662
tokyo,吉川美南,139.858167,35.868056
tokyo,吉祥寺,139.5798732,35.7029534
tokyo,向ヶ丘遊園,139.564719,35.617273
tokyo,向原,139.724894,35.728938
tokyo,向河原,139.66725,35.572891
tokyo,吹上,139.45312,36.103062
tokyo,和光市,139.612434,35.788507
tokyo,和戸,139.701156,36.039562
tokyo,和泉多摩川,139.573695,35.627349
tokyo,品川,139.7388475,35.62868066666667
tokyo,品川シーサイド,139.749549,35.608524
tokyo,唐木田,139.411622,35.616672
tokyo,喜多見,139.587445,35.636697
tokyo,四ツ木,139.834918,35.731962
tokyo,四ツ谷,139.7302858,35.6857482
tokyo,四谷三丁目,139.720103,35.687958
tokyo,国会議事堂前,139.745219,35.67393
tokyo,国分寺,139.48058220000001,35.7002656
tokyo,国府台,139.90322,35.736301
tokyo,国府津,139.212932,35.280832
tokyo,国立,139.44634,35.69923
tokyo,国立競技場,139.714932,35.679831
tokyo,国際展示場,139.791617,35.63441
tokyo,国領,139.558036,35.650087
tokyo,土呂,139.63214,35.931997
tokyo,土浦,140.206238,36.078644
tokyo,地下鉄成増,139.631497,35.776557
tokyo,地下鉄赤塚,139.644021,35.769939
tokyo,坂戸,139.7580846666667,36.023107
tokyo,堀ノ内,139.686932,35.26322
tokyo,堀切,139.817727,35.742977
tokyo,堀切菖蒲園,139.827545,35.747649
tokyo,境町,139.256177,36.277191
tokyo,外苑前,139.717857,35.670527
tokyo,多々良,139.500179,36.273732
tokyo,多摩センター,139.422782,35.623724
tokyo,多摩動物公園,139.40414950000002,35.648940499999995
tokyo,多摩境,139.366987,35.601826
tokyo,多摩川,139.668723,35.589591
tokyo,多摩湖,139.442747,35.765881
tokyo,多磨,139.51713,35.676821
tokyo,多磨霊園,139.502615,35.666197
tokyo,大久保,139.69732,35.700784
tokyo,大井町,139.73496666666668,35.607109
tokyo,大井競馬場前,139.74708,35.595006
tokyo,大佐倉,140.25079,35.729908
tokyo,大倉山,139.629808,35.52243
tokyo,大口,139.646288,35.492375
tokyo,大塚,139.728584,35.731412
tokyo,大塚・帝京大学,139.416461,35.636878
tokyo,大塚駅前,,
tokyo,大宮,139.62392755555555,35.906686888888885
tokyo,大山,139.702589,35.748398
tokyo,大岡山,139.685909,35.607456
tokyo,大島,139.83565,35.689905
tokyo,大崎,139.728439,35.619772
tokyo,大崎広小路,139.722339,35.622244
tokyo,大師前,139.781647,35.778989
tokyo,大手町,139.76455019999997,35.685847
tokyo,大森,139.728079,35.588903
tokyo,大森海岸,139.73544,35.587576
tokyo,大森町,139.732027,35.572431
tokyo,大泉学園,139.586732,35.749406
tokyo,大津港,,
tokyo,大甕,,
tokyo,大町,139.973567,35.775103
tokyo,大磯,139.313388,35.311299
tokyo,大神宮下,139.991431,35.693945
tokyo,大船,139.531167,35.3532815
tokyo,大袋,139.777868,35.92437
tokyo,大門,139.75466,35.656785
tokyo,大鳥居,139.739356,35.552531
tokyo,天王台,140.04121,35.872558
tokyo,天王洲アイル,139.750734,35.621735
tokyo,天空橋,139.75423,35.548908
tokyo,太田,,
tokyo,奥多摩,139.096961,35.809357
tokyo,奥沢,139.672355,35.603947
tokyo,妙典,139.924209,35.690935
tokyo,妙蓮寺,139.633194,35.498779
tokyo,姫宮,139.738674,36.004384
tokyo,子安,139.644965,35.484556
tokyo,学習院下,139.71247,35.716248
tokyo,学芸大学,139.68522,35.628786
tokyo,宇都宮,,
tokyo,守谷,139.992209,35.950626
tokyo,安中榛名,,
tokyo,安針塚,139.64292,35.286641
tokyo,宗吾参道,140.280975,35.752669
tokyo,宝町,139.771767,35.675461
tokyo,宝積寺,,
tokyo,実籾,140.068289,35.686852
tokyo,宮の坂,139.64494,35.647508
tokyo,宮ノ前,139.764955,35.750135
tokyo,宮ノ平,139.237289,35.787545
tokyo,宮前平,139.581983,35.584951
tokyo,宮原,139.609455,35.940256
tokyo,宮崎台,139.591313,35.587228
tokyo,宿河原,139.579565,35.615429
tokyo,寄居,139.19430966666667,36.11780366666667
tokyo,富士見ヶ丘,139.607072,35.684805
tokyo,富士見台,139.62969,35.735867
tokyo,小伝馬町,139.778433,35.690737
tokyo,小作,139.302233,35.776048
tokyo,小台,139.761779,35.750579
tokyo,小室,140.076073,35.787004
tokyo,小宮,139.368481,35.685799
tokyo,小山,,
tokyo,小岩,139.881755,35.733207
tokyo,小川,139.463493,35.737573
tokyo,小川町,139.42916366666668,35.937705333333334
tokyo,小平,139.488491,35.736963
tokyo,小手指,139.438016,35.800535
tokyo,小木津,,
tokyo,小机,139.599787,35.508533
tokyo,小村井,139.827595,35.710316
tokyo,小田原,139.1557595,35.25631575
tokyo,小田急多摩センター,139.424298,35.624902
tokyo,小田急永山,139.447943,35.629972
tokyo,小田栄,139.704944,35.5145
tokyo,小竹向原,139.678572,35.743803
tokyo,小菅,139.812935,35.759039
tokyo,小金井,,
tokyo,尻手,139.684233,35.530939
tokyo,尾久,139.753846,35.74683
tokyo,尾山台,139.653862,35.606971
tokyo,屏風浦,139.610387,35.394176
tokyo,山下,139.646509,35.653844
tokyo,山手,139.646425,35.426891
tokyo,山田,139.321082,35.644411
tokyo,岡本,,
tokyo,岡部,139.237622,36.205645
tokyo,岩本町,139.775866,35.695534
tokyo,岩間,,
tokyo,川井,139.16429,35.813697
tokyo,川俣,139.52652,36.208778
tokyo,川口元郷,139.730043,35.800187
tokyo,川崎,139.697485,35.531311
tokyo,川崎新町,139.699348,35.518234
tokyo,川越,139.483078,35.906742
tokyo,川越市,139.476989,35.914146
tokyo,巣鴨,139.738911,35.7334735
tokyo,巣鴨新田,139.727769,35.735488
tokyo,市が尾,139.541496,35.551483
tokyo,市ケ谷,139.736074,35.691787
tokyo,市場前,139.78564,35.645684
tokyo,市川,139.908142,35.728903
tokyo,市川塩浜,139.923684,35.666554
tokyo,市川大野,139.951227,35.755432
tokyo,市川真間,139.911717,35.73121
tokyo,布田,139.551557,35.649904
tokyo,常陸多賀,,
tokyo,幕張,140.057899,35.6594
tokyo,幕張本郷,140.042241,35.672664
tokyo,幕張豊砂,140.0272,35.6579
tokyo,幡ヶ谷,139.676183,35.677061
tokyo,平井,139.842181,35.70643
tokyo,平和台,139.73621066666666,35.788985333333336
tokyo,平和島,139.73491,35.57868
tokyo,平塚,139.349063,35.327647
tokyo,平山城址公園,139.379926,35.647371
tokyo,平間,139.671039,35.560565
tokyo,広尾,139.722202,35.652279
tokyo,庚申塚,139.729743,35.739563
tokyo,府中,139.4799,35.672245
tokyo,府中本町,139.477142,35.665766
tokyo,府中競馬正門前,139.485019,35.668288
tokyo,弘明寺,139.599436,35.423832000000004
tokyo,後楽園,139.751864,35.707898
tokyo,御嶽,139.182589,35.801468
tokyo,御嶽山,139.682473,35.585236
tokyo,御徒町,139.774727,35.707282
tokyo,御成門,139.751535,35.661215
tokyo,御茶ノ水,139.76462066666667,35.699941333333335
tokyo,志木,139.575367,35.822105
tokyo,志村三丁目,139.685937,35.777391
tokyo,志村坂上,139.69538,35.775725
tokyo,志津,140.144982,35.717406
tokyo,志茂,139.732599,35.777948
tokyo,恋ヶ窪,139.463944,35.711385
tokyo,恵比寿,139.7098536,35.6468144
tokyo,成城学園前,139.598958,35.640114
tokyo,成増,139.632708,35.777723
tokyo,成瀬,139.472875,35.535412
tokyo,成田湯川,140.291596,35.799115
tokyo,成田空港,,
tokyo,我孫子,140.010466,35.87279
tokyo,戸塚,139.53429119999998,35.4005092
tokyo,戸塚安行,139.753689,35.858873
tokyo,戸田,139.669548,35.817665
tokyo,戸田公園,139.678203,35.807906
tokyo,戸越,139.716495,35.614633
tokyo,戸越公園,139.718159,35.608856
tokyo,戸越銀座,139.714862,35.615928
tokyo,戸部,139.61956,35.456631
tokyo,所沢,139.473324,35.786627
tokyo,扇大橋,139.770808,35.763897
tokyo,折原,139.195205,36.096296
tokyo,押上,,
tokyo,拝島,139.343468,35.721278
tokyo,整備場,139.753366,35.555125
tokyo,新三河島,139.773834,35.73714
tokyo,新三郷,139.869341,35.858667
tokyo,新中野,139.66903,35.697491
tokyo,新丸子,139.661964,35.58049
tokyo,新井宿,139.737908,35.842974
tokyo,新井薬師前,139.672582,35.715778
tokyo,新代田,139.660524,35.662593
tokyo,新伊勢崎,,
tokyo,新八柱,139.938393,35.792013
tokyo,新前橋,,
tokyo,新大久保,139.700261,35.700875
tokyo,新大塚,139.729971,35.72569
tokyo,新子安,139.654776,35.487064
tokyo,新宿,139.70006215384618,35.68993538461538
tokyo,新宿三丁目,139.70533133333333,35.690772
tokyo,新宿御苑前,139.71069,35.688588
tokyo,新宿西口,139.699155,35.693315
tokyo,新富町,139.773711,35.670462
tokyo,新小岩,139.857777,35.716903
tokyo,新小平,139.470745,35.73128
tokyo,新小金井,139.526603,35.695908
tokyo,新川崎,139.671481,35.551784
tokyo,新庚申塚,139.730451,35.741348
tokyo,新座,139.556328,35.80381
tokyo,新御徒町,139.781958,35.707045
tokyo,新御茶ノ水,139.766014,35.698072
tokyo,新所沢,139.457069,35.805854
tokyo,新整備場,139.786777,35.542773
tokyo,新日本橋,139.77323,35.688687
tokyo,新木場,139.82701933333334,35.64605866666667
tokyo,新杉田,139.6199925,35.386391
tokyo,新松戸,139.921076,35.825467
tokyo,新板橋,139.720101,35.748785
tokyo,新柴又,139.879376,35.75101
tokyo,新桜台,139.6683,35.74077
tokyo,新検見川,140.073025,35.65169
tokyo,新横浜,139.61750925,35.508381
tokyo,新橋,139.7588392857143,35.66618485714286
tokyo,新江古田,139.670653,35.732538
tokyo,新河岸,139.497257,35.890911
tokyo,新浦安,139.912553,35.649526
tokyo,新狭山,139.433499,35.873993
tokyo,新田,139.795391,35.854086
tokyo,新町,139.105457,36.272984
tokyo,新白岡,139.67208,36.038732
tokyo,新百合ヶ丘,139.507608,35.603705
tokyo,新秋津,139.493592,35.778331
tokyo,新習志野,140.012825,35.667342
tokyo,新豊洲,139.789996,35.648718
tokyo,新越谷,139.789905,35.875186
tokyo,新鎌ケ谷,,
tokyo,新馬場,139.741366,35.61762
tokyo,新高円寺,139.648068,35.697985
tokyo,新高島平,139.654275,35.790189
tokyo,方南町,139.656498,35.683496
tokyo,旗の台,139.702286,35.604923
tokyo,日の出,139.75906,35.649136
tokyo,日ノ出町,139.626696,35.445524
tokyo,日吉,139.64695999999998,35.55375325
tokyo,日向和田,139.229515,35.788665
tokyo,日暮里,139.771287,35.727908
tokyo,日本橋,139.77425100000002,35.681948
tokyo,日比谷,139.75963333333334,35.67495566666667
tokyo,日立,,
tokyo,日野,139.39393,35.679244
tokyo,早川,139.145014,35.238875
tokyo,早稲田,139.7201235,35.708785500000005
tokyo,明大前,139.650352,35.668758
tokyo,明治神宮前,,
tokyo,明覚,139.288789,36.003309
tokyo,春日,139.75325,35.709598
tokyo,春日部,139.752345,35.980095
tokyo,昭和島,139.749918,35.570656
tokyo,昭島,139.361564,35.713305
tokyo,是政,139.488592,35.656242
tokyo,曙橋,139.722881,35.692402
tokyo,曳舟,139.816634,35.718418
tokyo,月島,139.784233,35.664871
tokyo,有明,139.793269,35.634596
tokyo,有明テニスの森,139.78888,35.639964
tokyo,有楽町,139.76362566666666,35.675532
tokyo,朝霞,139.600321,35.796736
tokyo,朝霞台,139.587189,35.814328
tokyo,木場,139.807042,35.669351
tokyo,木崎,139.312988,36.271393
tokyo,末広町,139.771713,35.702972
tokyo,本八幡,139.927019,35.7219135
tokyo,本川越,139.481125,35.913524
tokyo,本庄,139.188299,36.236229
tokyo,本庄早稲田,,
tokyo,本所吾妻橋,139.804624,35.70858
tokyo,本蓮沼,139.702324,35.768782
tokyo,本郷三丁目,139.7600045,35.707066499999996
tokyo,本郷台,139.550159,35.36787
tokyo,本駒込,139.753828,35.724155
tokyo,杉田,139.615734,35.383796
tokyo,東あずま,139.831883,35.707067
tokyo,東中山,139.952683,35.714385
tokyo,東中神,139.384529,35.706337
tokyo,東中野,139.68371150000002,35.70671
tokyo,東久留米,139.533739,35.760445
tokyo,東京,139.76598675,35.68142116666667
tokyo,東京テレポート,139.778896,35.62753
tokyo,東京ビッグサイト,139.791228,35.630158
tokyo,東京国際クルーズターミナル,139.773157,35.621462
tokyo,東伏見,139.563529,35.728761
tokyo,東北沢,139.673014,35.665379
tokyo,東十条,139.726858,35.763803
tokyo,東向島,139.819306,35.724324
tokyo,東吾野,139.260281,35.892439
tokyo,東大前,139.758025,35.717633
tokyo,東大和市,139.434249,35.732829
tokyo,東大宮,139.640291,35.948751
tokyo,東大島,139.845963,35.690355
tokyo,東小金井,139.524837,35.701643
tokyo,東尾久三丁目,139.774386,35.745398
tokyo,東川口,139.7440335,35.875728499999994
tokyo,東府中,139.495257,35.668766
tokyo,東成田,140.387225,35.770091
tokyo,東戸塚,139.556794,35.430353
tokyo,東所沢,139.513878,35.79461
tokyo,東新宿,139.707571,35.698417500000005
tokyo,東日本橋,139.784821,35.692126
tokyo,東村山,139.465839,35.76006
tokyo,東松原,139.655535,35.662634
tokyo,東松山,139.401651,36.034608
tokyo,東松戸,139.943254,35.770173
tokyo,東武動物公園,139.726901,36.024604
tokyo,東武和泉,,
tokyo,東武竹沢,139.237591,36.0754
tokyo,東武練馬,139.661964,35.768698
tokyo,東池袋,139.719546,35.725732
tokyo,東池袋四丁目,139.720012,35.72528
tokyo,東浦和,139.704627,35.864079
tokyo,東海,,
tokyo,東白楽,139.629364,35.483523
tokyo,東神奈川,139.633466,35.47804
tokyo,東福生,139.33594,35.745811
tokyo,東秋留,139.311665,35.725904
tokyo,東船橋,140.00393,35.699811
tokyo,東逗子,139.601768,35.298781
tokyo,東銀座,139.767253,35.669464
tokyo,東長崎,139.683294,35.73003
tokyo,東陽町,139.817596,35.669629
tokyo,東雲,139.804395,35.640987
tokyo,東青梅,139.272841,35.789768
tokyo,東飯能,139.325965,35.852928
tokyo,東高円寺,139.657822,35.697802
tokyo,東鷲宮,139.67913,36.089428
